index,longitude,latitude,section,route,distance_miles,distance_kilometers,avg_time_to_complete
2213,-3.565337,56.0120204,6,Linlithgow to South Queensferry,14,22.4,3
2214,-3.5646423,56.0117925,6,Linlithgow to South Queensferry,14,22.4,3
2215,-3.5643312,56.011704,6,Linlithgow to South Queensferry,14,22.4,3
2216,-3.5640308,56.0114896,6,Linlithgow to South Queensferry,14,22.4,3
2217,-3.5639584,56.0113351,6,Linlithgow to South Queensferry,14,22.4,3
2218,-3.5639791,56.0111638,6,Linlithgow to South Queensferry,14,22.4,3
2219,-3.5638041,56.0111484,6,Linlithgow to South Queensferry,14,22.4,3
2220,-3.5632945,56.0111349,6,Linlithgow to South Queensferry,14,22.4,3
2221,-3.5626052,56.0111574,6,Linlithgow to South Queensferry,14,22.4,3
2222,-3.5622994,56.0111514,6,Linlithgow to South Queensferry,14,22.4,3
2223,-3.5620768,56.0111514,6,Linlithgow to South Queensferry,14,22.4,3
2224,-3.5618931,56.0111987,6,Linlithgow to South Queensferry,14,22.4,3
2225,-3.5617375,56.0112002,6,Linlithgow to South Queensferry,14,22.4,3
2226,-3.5614089,56.0111724,6,Linlithgow to South Queensferry,14,22.4,3
2227,-3.560792,56.0111739,6,Linlithgow to South Queensferry,14,22.4,3
2228,-3.5603763,56.0111514,6,Linlithgow to South Queensferry,14,22.4,3
2229,-3.5597728,56.0110284,6,Linlithgow to South Queensferry,14,22.4,3
2230,-3.5592551,56.0109175,6,Linlithgow to South Queensferry,14,22.4,3
2231,-3.5589386,56.0108335,6,Linlithgow to South Queensferry,14,22.4,3
2232,-3.5583995,56.0107435,6,Linlithgow to South Queensferry,14,22.4,3
2233,-3.558083,56.010742,6,Linlithgow to South Queensferry,14,22.4,3
2234,-3.5573749,56.0107271,6,Linlithgow to South Queensferry,14,22.4,3
2235,-3.5570825,56.0106956,6,Linlithgow to South Queensferry,14,22.4,3
2236,-3.5565327,56.0106566,6,Linlithgow to South Queensferry,14,22.4,3
2237,-3.5555979,56.0107174,6,Linlithgow to South Queensferry,14,22.4,3
2238,-3.5552734,56.0107549,6,Linlithgow to South Queensferry,14,22.4,3
2239,-3.5548603,56.0107369,6,Linlithgow to South Queensferry,14,22.4,3
2240,-3.5544647,56.0107001,6,Linlithgow to South Queensferry,14,22.4,3
2241,-3.5540852,56.0106529,6,Linlithgow to South Queensferry,14,22.4,3
2242,-3.55331,56.010515,6,Linlithgow to South Queensferry,14,22.4,3
2243,-3.552818,56.0103917,6,Linlithgow to South Queensferry,14,22.4,3
2244,-3.5516765,56.0101146,6,Linlithgow to South Queensferry,14,22.4,3
2245,-3.5504025,56.0098177,6,Linlithgow to South Queensferry,14,22.4,3
2246,-3.550035,56.0097427,6,Linlithgow to South Queensferry,14,22.4,3
2247,-3.5492706,56.0095583,6,Linlithgow to South Queensferry,14,22.4,3
2248,-3.5488978,56.0094428,6,Linlithgow to South Queensferry,14,22.4,3
2249,-3.548426,56.009218,6,Linlithgow to South Queensferry,14,22.4,3
2250,-3.5483356,56.0091764,6,Linlithgow to South Queensferry,14,22.4,3
2251,-3.5482238,56.0091375,6,Linlithgow to South Queensferry,14,22.4,3
2252,-3.5481225,56.0091454,6,Linlithgow to South Queensferry,14,22.4,3
2253,-3.5480575,56.0091244,6,Linlithgow to South Queensferry,14,22.4,3
2254,-3.5477714,56.009005,6,Linlithgow to South Queensferry,14,22.4,3
2255,-3.5476794,56.0090107,6,Linlithgow to South Queensferry,14,22.4,3
2256,-3.5475754,56.008966,6,Linlithgow to South Queensferry,14,22.4,3
2257,-3.5473179,56.0089085,6,Linlithgow to South Queensferry,14,22.4,3
2258,-3.5471111,56.0088405,6,Linlithgow to South Queensferry,14,22.4,3
2259,-3.5471014,56.0088149,6,Linlithgow to South Queensferry,14,22.4,3
2260,-3.547093,56.0087736,6,Linlithgow to South Queensferry,14,22.4,3
2261,-3.5469558,56.0087495,6,Linlithgow to South Queensferry,14,22.4,3
2262,-3.5467883,56.0087679,6,Linlithgow to South Queensferry,14,22.4,3
2263,-3.546667,56.0087516,6,Linlithgow to South Queensferry,14,22.4,3
2264,-3.5465248,56.0087171,6,Linlithgow to South Queensferry,14,22.4,3
2265,-3.5464248,56.0087096,6,Linlithgow to South Queensferry,14,22.4,3
2266,-3.5460653,56.0086226,6,Linlithgow to South Queensferry,14,22.4,3
2267,-3.5459232,56.0085956,6,Linlithgow to South Queensferry,14,22.4,3
2268,-3.5457864,56.0085851,6,Linlithgow to South Queensferry,14,22.4,3
2269,-3.5450702,56.0086001,6,Linlithgow to South Queensferry,14,22.4,3
2270,-3.5449361,56.0086016,6,Linlithgow to South Queensferry,14,22.4,3
2271,-3.5448476,56.0085941,6,Linlithgow to South Queensferry,14,22.4,3
2272,-3.5443031,56.0084831,6,Linlithgow to South Queensferry,14,22.4,3
2273,-3.5438203,56.0083692,6,Linlithgow to South Queensferry,14,22.4,3
2274,-3.5436299,56.0083407,6,Linlithgow to South Queensferry,14,22.4,3
2275,-3.5434502,56.0083212,6,Linlithgow to South Queensferry,14,22.4,3
2276,-3.5430613,56.0083047,6,Linlithgow to South Queensferry,14,22.4,3
2277,-3.5427367,56.0083122,6,Linlithgow to South Queensferry,14,22.4,3
2278,-3.5425061,56.0083332,6,Linlithgow to South Queensferry,14,22.4,3
2279,-3.5421279,56.0083782,6,Linlithgow to South Queensferry,14,22.4,3
2280,-3.5419803,56.0083932,6,Linlithgow to South Queensferry,14,22.4,3
2281,-3.5416692,56.0084201,6,Linlithgow to South Queensferry,14,22.4,3
2282,-3.5414305,56.0084246,6,Linlithgow to South Queensferry,14,22.4,3
2283,-3.5411167,56.0084066,6,Linlithgow to South Queensferry,14,22.4,3
2284,-3.5407331,56.0083572,6,Linlithgow to South Queensferry,14,22.4,3
2285,-3.5405588,56.0083167,6,Linlithgow to South Queensferry,14,22.4,3
2286,-3.5404273,56.0082792,6,Linlithgow to South Queensferry,14,22.4,3
2287,-3.5402315,56.0081802,6,Linlithgow to South Queensferry,14,22.4,3
