index,longitude,latitude,section,route,distance_miles,distance_kilometers,avg_time_to_complete
4313,-2.8965515,55.9884732,9,Prestonpans to North Berwick,16.5,26.4,3
4314,-2.8964148,55.9886877,9,Prestonpans to North Berwick,16.5,26.4,3
4315,-2.8961439,55.9889043,9,Prestonpans to North Berwick,16.5,26.4,3
4316,-2.895771,55.9890669,9,Prestonpans to North Berwick,16.5,26.4,3
4317,-2.892252,55.9899647,9,Prestonpans to North Berwick,16.5,26.4,3
4318,-2.8908959,55.9905408,9,Prestonpans to North Berwick,16.5,26.4,3
4319,-2.8892479,55.9910689,9,Prestonpans to North Berwick,16.5,26.4,3
4320,-2.8887329,55.9913857,9,Prestonpans to North Berwick,16.5,26.4,3
4321,-2.8874192,55.9926449,9,Prestonpans to North Berwick,16.5,26.4,3
4322,-2.8872116,55.9928594,9,Prestonpans to North Berwick,16.5,26.4,3
4323,-2.8870775,55.9930296,9,Prestonpans to North Berwick,16.5,26.4,3
4324,-2.8869834,55.9931804,9,Prestonpans to North Berwick,16.5,26.4,3
4325,-2.8867556,55.9938856,9,Prestonpans to North Berwick,16.5,26.4,3
4326,-2.8866776,55.9940274,9,Prestonpans to North Berwick,16.5,26.4,3
4327,-2.8863583,55.994309199999996,9,Prestonpans to North Berwick,16.5,26.4,3
4328,-2.8860718,55.9946663,9,Prestonpans to North Berwick,16.5,26.4,3
4329,-2.8858845,55.994991,9,Prestonpans to North Berwick,16.5,26.4,3
4330,-2.8856747,55.9955783,9,Prestonpans to North Berwick,16.5,26.4,3
4331,-2.8855615,55.9960663,9,Prestonpans to North Berwick,16.5,26.4,3
4332,-2.8854252,55.9965002,9,Prestonpans to North Berwick,16.5,26.4,3
4333,-2.884718,55.9980872,9,Prestonpans to North Berwick,16.5,26.4,3
4334,-2.8846615,55.9982961,9,Prestonpans to North Berwick,16.5,26.4,3
4335,-2.8844364,55.9994868,9,Prestonpans to North Berwick,16.5,26.4,3
4336,-2.8843283,55.9998442,9,Prestonpans to North Berwick,16.5,26.4,3
4337,-2.884359,55.9998804,9,Prestonpans to North Berwick,16.5,26.4,3
4338,-2.884417,55.9999052,9,Prestonpans to North Berwick,16.5,26.4,3
4339,-2.8844566,55.9999319,9,Prestonpans to North Berwick,16.5,26.4,3
4340,-2.884438,56.0000182,9,Prestonpans to North Berwick,16.5,26.4,3
4341,-2.8844002,56.000045,9,Prestonpans to North Berwick,16.5,26.4,3
4342,-2.884264,56.0002075,9,Prestonpans to North Berwick,16.5,26.4,3
4343,-2.8840617,56.0004726,9,Prestonpans to North Berwick,16.5,26.4,3
4344,-2.8838432,56.0006676,9,Prestonpans to North Berwick,16.5,26.4,3
4345,-2.8836314,56.0007501,9,Prestonpans to North Berwick,16.5,26.4,3
4346,-2.882734,56.001143,9,Prestonpans to North Berwick,16.5,26.4,3
4347,-2.882269,56.00133,9,Prestonpans to North Berwick,16.5,26.4,3
4348,-2.882109,56.001463,9,Prestonpans to North Berwick,16.5,26.4,3
4349,-2.882062,56.001483,9,Prestonpans to North Berwick,16.5,26.4,3
4350,-2.8816837,56.0015569,9,Prestonpans to North Berwick,16.5,26.4,3
4351,-2.881557,56.001611,9,Prestonpans to North Berwick,16.5,26.4,3
4352,-2.881241,56.001787,9,Prestonpans to North Berwick,16.5,26.4,3
4353,-2.880805,56.001933,9,Prestonpans to North Berwick,16.5,26.4,3
4354,-2.88053,56.002053,9,Prestonpans to North Berwick,16.5,26.4,3
4355,-2.880275,56.002138,9,Prestonpans to North Berwick,16.5,26.4,3
4356,-2.878629,56.002774,9,Prestonpans to North Berwick,16.5,26.4,3
4357,-2.878341,56.002858,9,Prestonpans to North Berwick,16.5,26.4,3
4358,-2.877963,56.003034,9,Prestonpans to North Berwick,16.5,26.4,3
4359,-2.877739,56.00311,9,Prestonpans to North Berwick,16.5,26.4,3
4360,-2.87702,56.003402,9,Prestonpans to North Berwick,16.5,26.4,3
4361,-2.876688,56.003582,9,Prestonpans to North Berwick,16.5,26.4,3
4362,-2.8761930000000002,56.003809,9,Prestonpans to North Berwick,16.5,26.4,3
4363,-2.875667,56.003973,9,Prestonpans to North Berwick,16.5,26.4,3
4364,-2.875383,56.004115,9,Prestonpans to North Berwick,16.5,26.4,3
4365,-2.874966,56.00428,9,Prestonpans to North Berwick,16.5,26.4,3
4366,-2.874651,56.004363,9,Prestonpans to North Berwick,16.5,26.4,3
4367,-2.874415,56.004451,9,Prestonpans to North Berwick,16.5,26.4,3
4368,-2.874146,56.004574,9,Prestonpans to North Berwick,16.5,26.4,3
4369,-2.873691,56.004731,9,Prestonpans to North Berwick,16.5,26.4,3
4370,-2.873279,56.004932,9,Prestonpans to North Berwick,16.5,26.4,3
4371,-2.872652,56.0050989,9,Prestonpans to North Berwick,16.5,26.4,3
4372,-2.871497,56.005604,9,Prestonpans to North Berwick,16.5,26.4,3
4373,-2.871284,56.005673,9,Prestonpans to North Berwick,16.5,26.4,3
4374,-2.871003,56.005845,9,Prestonpans to North Berwick,16.5,26.4,3
4375,-2.870685,56.00599,9,Prestonpans to North Berwick,16.5,26.4,3
4376,-2.870308,56.006079,9,Prestonpans to North Berwick,16.5,26.4,3
4377,-2.870039,56.006171,9,Prestonpans to North Berwick,16.5,26.4,3
4378,-2.869618,56.006371,9,Prestonpans to North Berwick,16.5,26.4,3
4379,-2.869101,56.006526,9,Prestonpans to North Berwick,16.5,26.4,3
4380,-2.8686832,56.0066804,9,Prestonpans to North Berwick,16.5,26.4,3
4381,-2.868545,56.006745,9,Prestonpans to North Berwick,16.5,26.4,3
4382,-2.868266,56.006843,9,Prestonpans to North Berwick,16.5,26.4,3
4383,-2.867826,56.007048,9,Prestonpans to North Berwick,16.5,26.4,3
4384,-2.86742,56.007204,9,Prestonpans to North Berwick,16.5,26.4,3
4385,-2.867072,56.007311,9,Prestonpans to North Berwick,16.5,26.4,3
4386,-2.866593,56.007515,9,Prestonpans to North Berwick,16.5,26.4,3
4387,-2.865304,56.008006,9,Prestonpans to North Berwick,16.5,26.4,3
4388,-2.865093,56.0081,9,Prestonpans to North Berwick,16.5,26.4,3
4389,-2.8649371,56.0081449,9,Prestonpans to North Berwick,16.5,26.4,3
4390,-2.864704,56.008208,9,Prestonpans to North Berwick,16.5,26.4,3
4391,-2.864336,56.008269,9,Prestonpans to North Berwick,16.5,26.4,3
