index,longitude,latitude,section,route,distance_miles,distance_kilometers,avg_time_to_complete
861,-4.1903184,55.9667605,3,Strathblane to Kilsyth,13,20.8,2.5
862,-4.189356,55.9665282,3,Strathblane to Kilsyth,13,20.8,2.5
863,-4.1882957,55.9663229,3,Strathblane to Kilsyth,13,20.8,2.5
864,-4.1874374,55.9661915,3,Strathblane to Kilsyth,13,20.8,2.5
865,-4.1866708,55.9661598,3,Strathblane to Kilsyth,13,20.8,2.5
866,-4.1856782,55.9660917,3,Strathblane to Kilsyth,13,20.8,2.5
867,-4.1847235,55.966049,3,Strathblane to Kilsyth,13,20.8,2.5
868,-4.1827832,55.965977,3,Strathblane to Kilsyth,13,20.8,2.5
869,-4.1806538,55.9659123,3,Strathblane to Kilsyth,13,20.8,2.5
870,-4.1794467,55.9658619,3,Strathblane to Kilsyth,13,20.8,2.5
871,-4.178234,55.9657339,3,Strathblane to Kilsyth,13,20.8,2.5
872,-4.177263,55.9656041,3,Strathblane to Kilsyth,13,20.8,2.5
873,-4.176584,55.965491,3,Strathblane to Kilsyth,13,20.8,2.5
874,-4.1756567,55.9653032,3,Strathblane to Kilsyth,13,20.8,2.5
875,-4.1748174,55.9651408,3,Strathblane to Kilsyth,13,20.8,2.5
876,-4.1744902,55.9650823,3,Strathblane to Kilsyth,13,20.8,2.5
877,-4.1740011,55.9650115,3,Strathblane to Kilsyth,13,20.8,2.5
878,-4.1734134,55.9649225,3,Strathblane to Kilsyth,13,20.8,2.5
879,-4.1727697,55.9647987,3,Strathblane to Kilsyth,13,20.8,2.5
880,-4.1722045,55.9646958,3,Strathblane to Kilsyth,13,20.8,2.5
881,-4.1714136,55.9645358,3,Strathblane to Kilsyth,13,20.8,2.5
882,-4.1709484,55.9644361,3,Strathblane to Kilsyth,13,20.8,2.5
883,-4.1695864,55.9641343,3,Strathblane to Kilsyth,13,20.8,2.5
884,-4.1680613,55.963857,3,Strathblane to Kilsyth,13,20.8,2.5
885,-4.1667074,55.963539,3,Strathblane to Kilsyth,13,20.8,2.5
886,-4.1658184,55.9634166,3,Strathblane to Kilsyth,13,20.8,2.5
887,-4.1644459,55.9633601,3,Strathblane to Kilsyth,13,20.8,2.5
888,-4.1638366,55.9633514,3,Strathblane to Kilsyth,13,20.8,2.5
889,-4.1619502,55.9633999,3,Strathblane to Kilsyth,13,20.8,2.5
890,-4.161031,55.9633882,3,Strathblane to Kilsyth,13,20.8,2.5
891,-4.1599235,55.9633882,3,Strathblane to Kilsyth,13,20.8,2.5
892,-4.1594252,55.9633536,3,Strathblane to Kilsyth,13,20.8,2.5
893,-4.1589318,55.9632602,3,Strathblane to Kilsyth,13,20.8,2.5
894,-4.1587066,55.9632046,3,Strathblane to Kilsyth,13,20.8,2.5
895,-4.1576871,55.9628865,3,Strathblane to Kilsyth,13,20.8,2.5
896,-4.1570442,55.96266,3,Strathblane to Kilsyth,13,20.8,2.5
897,-4.1566377,55.9624745,3,Strathblane to Kilsyth,13,20.8,2.5
898,-4.1559418,55.9619894,3,Strathblane to Kilsyth,13,20.8,2.5
899,-4.1552503,55.9614425,3,Strathblane to Kilsyth,13,20.8,2.5
900,-4.154243,55.9600647,3,Strathblane to Kilsyth,13,20.8,2.5
901,-4.1534193,55.9586538,3,Strathblane to Kilsyth,13,20.8,2.5
902,-4.15178,55.9563294,3,Strathblane to Kilsyth,13,20.8,2.5
903,-4.1510378,55.9551549,3,Strathblane to Kilsyth,13,20.8,2.5
904,-4.1504542,55.952855,3,Strathblane to Kilsyth,13,20.8,2.5
905,-4.1504159,55.9525994,3,Strathblane to Kilsyth,13,20.8,2.5
906,-4.1504539,55.951553,3,Strathblane to Kilsyth,13,20.8,2.5
907,-4.1508726,55.949946,3,Strathblane to Kilsyth,13,20.8,2.5
908,-4.1520038,55.9486572,3,Strathblane to Kilsyth,13,20.8,2.5
909,-4.1528167,55.9476998,3,Strathblane to Kilsyth,13,20.8,2.5
910,-4.1534412,55.9468068,3,Strathblane to Kilsyth,13,20.8,2.5
911,-4.1536666,55.9462898,3,Strathblane to Kilsyth,13,20.8,2.5
912,-4.1537401,55.9462088,3,Strathblane to Kilsyth,13,20.8,2.5
913,-4.1537169,55.9459359,3,Strathblane to Kilsyth,13,20.8,2.5
914,-4.153827,55.9457412,3,Strathblane to Kilsyth,13,20.8,2.5
915,-4.1539455,55.9454941,3,Strathblane to Kilsyth,13,20.8,2.5
916,-4.1539887,55.9451759,3,Strathblane to Kilsyth,13,20.8,2.5
917,-4.1540007,55.9448602,3,Strathblane to Kilsyth,13,20.8,2.5
918,-4.1539364,55.9443442,3,Strathblane to Kilsyth,13,20.8,2.5
919,-4.153725,55.9434198,3,Strathblane to Kilsyth,13,20.8,2.5
920,-4.1535947,55.9432436,3,Strathblane to Kilsyth,13,20.8,2.5
921,-4.1535089,55.9431319,3,Strathblane to Kilsyth,13,20.8,2.5
922,-4.1534455,55.9429809,3,Strathblane to Kilsyth,13,20.8,2.5
923,-4.1536632000000004,55.9429863,3,Strathblane to Kilsyth,13,20.8,2.5
924,-4.1536335,55.9428575,3,Strathblane to Kilsyth,13,20.8,2.5
925,-4.1533738,55.9420919,3,Strathblane to Kilsyth,13,20.8,2.5
926,-4.1534039,55.9419616,3,Strathblane to Kilsyth,13,20.8,2.5
