index,longitude,latitude,section,route,distance_miles,distance_kilometers,avg_time_to_complete
1236,-3.8796493,56.0002923,4,Kilsyth to Falkirk,13,20.8,2.5
1237,-3.8784702,55.9998774,4,Kilsyth to Falkirk,13,20.8,2.5
1238,-3.8769154,55.9992686,4,Kilsyth to Falkirk,13,20.8,2.5
1239,-3.8762572,55.9990382,4,Kilsyth to Falkirk,13,20.8,2.5
1240,-3.875706,55.9988819,4,Kilsyth to Falkirk,13,20.8,2.5
1241,-3.8746036,55.9986104,4,Kilsyth to Falkirk,13,20.8,2.5
1242,-3.8741971,55.9984087,4,Kilsyth to Falkirk,13,20.8,2.5
1243,-3.8738705,55.9981771,4,Kilsyth to Falkirk,13,20.8,2.5
1244,-3.873547,55.9979872,4,Kilsyth to Falkirk,13,20.8,2.5
1245,-3.8729418,55.9978124,4,Kilsyth to Falkirk,13,20.8,2.5
1246,-3.8721356,55.9976232,4,Kilsyth to Falkirk,13,20.8,2.5
1247,-3.8715762,55.997434,4,Kilsyth to Falkirk,13,20.8,2.5
1248,-3.8712142,55.9973188,4,Kilsyth to Falkirk,13,20.8,2.5
1249,-3.870737,55.9971214,4,Kilsyth to Falkirk,13,20.8,2.5
1250,-3.8705314,55.9970473,4,Kilsyth to Falkirk,13,20.8,2.5
1251,-3.8702434,55.9969897,4,Kilsyth to Falkirk,13,20.8,2.5
1252,-3.8697663,55.9969651,4,Kilsyth to Falkirk,13,20.8,2.5
1253,-3.8690094,55.9969486,4,Kilsyth to Falkirk,13,20.8,2.5
1254,-3.8681127,55.9969651,4,Kilsyth to Falkirk,13,20.8,2.5
1255,-3.8670103,55.9969322,4,Kilsyth to Falkirk,13,20.8,2.5
1256,-3.8640138,55.9969411,4,Kilsyth to Falkirk,13,20.8,2.5
1257,-3.8638222,55.996923,4,Kilsyth to Falkirk,13,20.8,2.5
1258,-3.8636889,55.9966174,4,Kilsyth to Falkirk,13,20.8,2.5
1259,-3.8636468,55.996374,4,Kilsyth to Falkirk,13,20.8,2.5
1260,-3.8635073,55.995648,4,Kilsyth to Falkirk,13,20.8,2.5
1261,-3.8633464,55.995441,4,Kilsyth to Falkirk,13,20.8,2.5
1262,-3.8630666,55.9953334,4,Kilsyth to Falkirk,13,20.8,2.5
1263,-3.862836,55.9953394,4,Kilsyth to Falkirk,13,20.8,2.5
1264,-3.8620106,55.99542,4,Kilsyth to Falkirk,13,20.8,2.5
1265,-3.8616451,55.9954744,4,Kilsyth to Falkirk,13,20.8,2.5
1266,-3.8613285,55.9956064,4,Kilsyth to Falkirk,13,20.8,2.5
